# 가상 데이터 — BAF.60080 연기금 운용전략과 성과평가 강의용. 실제 기관·개인의 자료가 아니다.
# 생성 현금흐름. J-커브와 NAV 평활이 들어 있다. PME 분모는 반드시 실제 공모지수를 쓸 것
fund_id,vintage,전략,분기,납입액_억원,분배액_억원,NAV_억원
PE_2015_1,2015,Buyout,2020-Q1,0.0,28.23,1896.56
PE_2015_1,2015,Buyout,2020-Q2,0.0,28.23,1752.86
PE_2015_1,2015,Buyout,2020-Q3,0.0,28.23,1715.82
PE_2015_1,2015,Buyout,2020-Q4,0.0,28.23,1923.13
PE_2015_1,2015,Buyout,2021-Q1,0.0,54.98,1979.99
PE_2015_1,2015,Buyout,2021-Q2,0.0,54.98,2076.94
PE_2015_1,2015,Buyout,2021-Q3,0.0,54.98,2134.6
PE_2015_1,2015,Buyout,2021-Q4,0.0,54.98,2165.72
PE_2015_1,2015,Buyout,2022-Q1,0.0,76.74,1997.06
PE_2015_1,2015,Buyout,2022-Q2,0.0,76.74,2016.67
PE_2015_1,2015,Buyout,2022-Q3,0.0,76.74,1952.66
PE_2015_1,2015,Buyout,2022-Q4,0.0,76.74,1790.43
PE_2015_1,2015,Buyout,2023-Q1,0.0,76.74,1656.42
PE_2015_1,2015,Buyout,2023-Q2,0.0,76.74,1753.61
PE_2015_1,2015,Buyout,2023-Q3,0.0,76.74,1717.27
PE_2015_1,2015,Buyout,2023-Q4,0.0,76.74,1616.31
PE_2015_1,2015,Buyout,2024-Q1,0.0,54.98,1622.73
PE_2015_1,2015,Buyout,2024-Q2,0.0,54.98,1588.86
PE_2015_1,2015,Buyout,2024-Q3,0.0,54.98,1607.33
PE_2015_1,2015,Buyout,2024-Q4,0.0,54.98,1578.19
PE_2015_1,2015,Buyout,2025-Q1,0.0,28.23,1686.07
PE_2015_2,2015,Growth,2015-Q1,75.0,0.0,76.33
PE_2015_2,2015,Growth,2015-Q2,75.0,0.0,167.88
PE_2015_2,2015,Growth,2015-Q3,75.0,0.0,269.81
PE_2015_2,2015,Growth,2015-Q4,75.0,0.0,309.26
PE_2015_2,2015,Growth,2016-Q1,75.0,0.0,424.76
PE_2015_2,2015,Growth,2016-Q2,75.0,0.0,520.48
PE_2015_2,2015,Growth,2016-Q3,75.0,0.0,615.7
PE_2015_2,2015,Growth,2016-Q4,75.0,0.0,678.34
PE_2015_2,2015,Growth,2017-Q1,62.5,0.0,768.49
PE_2015_2,2015,Growth,2017-Q2,62.5,0.0,975.87
PE_2015_2,2015,Growth,2017-Q3,62.5,0.0,1072.43
PE_2015_2,2015,Growth,2017-Q4,62.5,0.0,1024.43
PE_2015_2,2015,Growth,2018-Q1,37.5,0.0,1106.84
PE_2015_2,2015,Growth,2018-Q2,37.5,0.0,1068.64
PE_2015_2,2015,Growth,2018-Q3,37.5,0.0,1072.73
PE_2015_2,2015,Growth,2018-Q4,37.5,0.0,1148.75
PE_2015_2,2015,Growth,2019-Q1,0.0,10.38,1163.04
PE_2015_2,2015,Growth,2019-Q2,0.0,10.38,1010.31
PE_2015_2,2015,Growth,2019-Q3,0.0,10.38,1066.36
PE_2015_2,2015,Growth,2019-Q4,0.0,10.38,1114.68
PE_2015_2,2015,Growth,2020-Q1,0.0,28.23,1057.04
PE_2015_2,2015,Growth,2020-Q2,0.0,28.23,1006.46
PE_2015_2,2015,Growth,2020-Q3,0.0,28.23,1003.83
PE_2015_2,2015,Growth,2020-Q4,0.0,28.23,1002.89
PE_2015_2,2015,Growth,2021-Q1,0.0,54.98,1028.65
PE_2015_2,2015,Growth,2021-Q2,0.0,54.98,946.28
PE_2015_2,2015,Growth,2021-Q3,0.0,54.98,923.94
PE_2015_2,2015,Growth,2021-Q4,0.0,54.98,882.11
PE_2015_2,2015,Growth,2022-Q1,0.0,76.74,745.45
PE_2015_2,2015,Growth,2022-Q2,0.0,76.74,657.26
PE_2015_2,2015,Growth,2022-Q3,0.0,76.74,551.5
PE_2015_2,2015,Growth,2022-Q4,0.0,76.74,516.1
PE_2015_2,2015,Growth,2023-Q1,0.0,76.74,511.31
PE_2015_2,2015,Growth,2023-Q2,0.0,76.74,481.56
PE_2015_2,2015,Growth,2023-Q3,0.0,76.74,433.08
PE_2015_2,2015,Growth,2023-Q4,0.0,76.74,405.26
PE_2015_2,2015,Growth,2024-Q1,0.0,54.98,349.98
PE_2015_2,2015,Growth,2024-Q2,0.0,54.98,287.26
PE_2015_2,2015,Growth,2024-Q3,0.0,54.98,258.49
PE_2015_2,2015,Growth,2024-Q4,0.0,54.98,223.37
PE_2015_2,2015,Growth,2025-Q1,0.0,28.23,227.62
PE_2015_3,2015,Secondary,2015-Q1,75.0,0.0,79.35
PE_2015_3,2015,Secondary,2015-Q2,75.0,0.0,175.51
PE_2015_3,2015,Secondary,2015-Q3,75.0,0.0,267.7
PE_2015_3,2015,Secondary,2015-Q4,75.0,0.0,321.74
PE_2015_3,2015,Secondary,2016-Q1,75.0,0.0,424.24
PE_2015_3,2015,Secondary,2016-Q2,75.0,0.0,488.96
PE_2015_3,2015,Secondary,2016-Q3,75.0,0.0,577.63
PE_2015_3,2015,Secondary,2016-Q4,75.0,0.0,737.55
PE_2015_3,2015,Secondary,2017-Q1,62.5,0.0,842.19
PE_2015_3,2015,Secondary,2017-Q2,62.5,0.0,942.24
PE_2015_3,2015,Secondary,2017-Q3,62.5,0.0,1068.79
PE_2015_3,2015,Secondary,2017-Q4,62.5,0.0,1246.13
PE_2015_3,2015,Secondary,2018-Q1,37.5,0.0,1414.36
PE_2015_3,2015,Secondary,2018-Q2,37.5,0.0,1463.11
PE_2015_3,2015,Secondary,2018-Q3,37.5,0.0,1576.12
PE_2015_3,2015,Secondary,2018-Q4,37.5,0.0,1600.55
PE_2015_3,2015,Secondary,2019-Q1,0.0,10.38,1718.13
PE_2015_3,2015,Secondary,2019-Q2,0.0,10.38,1657.64
PE_2015_3,2015,Secondary,2019-Q3,0.0,10.38,1589.77
PE_2015_3,2015,Secondary,2019-Q4,0.0,10.38,1602.5
PE_2015_3,2015,Secondary,2020-Q1,0.0,28.23,1550.98
PE_2015_3,2015,Secondary,2020-Q2,0.0,28.23,1388.08
PE_2015_3,2015,Secondary,2020-Q3,0.0,28.23,1520.06
PE_2015_3,2015,Secondary,2020-Q4,0.0,28.23,1628.71
PE_2015_3,2015,Secondary,2021-Q1,0.0,54.98,1633.88
PE_2015_3,2015,Secondary,2021-Q2,0.0,54.98,1699.66
PE_2015_3,2015,Secondary,2021-Q3,0.0,54.98,1699.51
PE_2015_3,2015,Secondary,2021-Q4,0.0,54.98,1679.87
PE_2015_3,2015,Secondary,2022-Q1,0.0,76.74,1694.9
PE_2015_3,2015,Secondary,2022-Q2,0.0,76.74,1743.67
PE_2015_3,2015,Secondary,2022-Q3,0.0,76.74,1720.84
PE_2015_3,2015,Secondary,2022-Q4,0.0,76.74,1700.9
PE_2015_3,2015,Secondary,2023-Q1,0.0,76.74,1787.88
PE_2015_3,2015,Secondary,2023-Q2,0.0,76.74,1935.52
PE_2015_3,2015,Secondary,2023-Q3,0.0,76.74,1872.84
PE_2015_3,2015,Secondary,2023-Q4,0.0,76.74,1730.1
PE_2015_3,2015,Secondary,2024-Q1,0.0,54.98,1811.47
PE_2015_3,2015,Secondary,2024-Q2,0.0,54.98,1811.14
PE_2015_3,2015,Secondary,2024-Q3,0.0,54.98,1833.66
PE_2015_3,2015,Secondary,2024-Q4,0.0,54.98,1772.28
PE_2015_3,2015,Secondary,2025-Q1,0.0,28.23,2000.52
PE_2016_1,2016,Buyout,2016-Q1,75.0,0.0,69.76
PE_2016_1,2016,Buyout,2016-Q2,75.0,0.0,150.13
PE_2016_1,2016,Buyout,2016-Q3,75.0,0.0,229.13
PE_2016_1,2016,Buyout,2016-Q4,75.0,0.0,284.21
PE_2016_1,2016,Buyout,2017-Q1,75.0,0.0,372.19
PE_2016_1,2016,Buyout,2017-Q2,75.0,0.0,497.73
PE_2016_1,2016,Buyout,2017-Q3,75.0,0.0,584.31
PE_2016_1,2016,Buyout,2017-Q4,75.0,0.0,686.81
PE_2016_1,2016,Buyout,2018-Q1,62.5,0.0,789.85
PE_2016_1,2016,Buyout,2018-Q2,62.5,0.0,864.43
PE_2016_1,2016,Buyout,2018-Q3,62.5,0.0,974.01
PE_2016_1,2016,Buyout,2018-Q4,62.5,0.0,977.88
PE_2016_1,2016,Buyout,2019-Q1,37.5,0.0,1024.17
PE_2016_1,2016,Buyout,2019-Q2,37.5,0.0,1026.85
PE_2016_1,2016,Buyout,2019-Q3,37.5,0.0,1002.05
PE_2016_1,2016,Buyout,2019-Q4,37.5,0.0,1067.24
PE_2016_1,2016,Buyout,2020-Q1,0.0,10.38,1178.14
PE_2016_1,2016,Buyout,2020-Q2,0.0,10.38,1166.92
PE_2016_1,2016,Buyout,2020-Q3,0.0,10.38,1314.26
PE_2016_1,2016,Buyout,2020-Q4,0.0,10.38,1315.51
PE_2016_1,2016,Buyout,2021-Q1,0.0,28.23,1243.37
PE_2016_1,2016,Buyout,2021-Q2,0.0,28.23,1245.87
PE_2016_1,2016,Buyout,2021-Q3,0.0,28.23,1322.0
PE_2016_1,2016,Buyout,2021-Q4,0.0,28.23,1387.87
PE_2016_1,2016,Buyout,2022-Q1,0.0,54.98,1254.4
PE_2016_1,2016,Buyout,2022-Q2,0.0,54.98,1076.51
PE_2016_1,2016,Buyout,2022-Q3,0.0,54.98,1037.68
PE_2016_1,2016,Buyout,2022-Q4,0.0,54.98,1010.38
PE_2016_1,2016,Buyout,2023-Q1,0.0,76.74,924.07
PE_2016_1,2016,Buyout,2023-Q2,0.0,76.74,901.24
PE_2016_1,2016,Buyout,2023-Q3,0.0,76.74,821.32
PE_2016_1,2016,Buyout,2023-Q4,0.0,76.74,734.05
PE_2016_1,2016,Buyout,2024-Q1,0.0,76.74,684.36
PE_2016_1,2016,Buyout,2024-Q2,0.0,76.74,697.39
PE_2016_1,2016,Buyout,2024-Q3,0.0,76.74,625.53
PE_2016_1,2016,Buyout,2024-Q4,0.0,76.74,573.91
PE_2016_1,2016,Buyout,2025-Q1,0.0,54.98,543.77
PE_2016_1,2016,Buyout,2025-Q2,0.0,54.98,476.67
PE_2016_1,2016,Buyout,2025-Q3,0.0,54.98,409.41
PE_2016_1,2016,Buyout,2025-Q4,0.0,54.98,345.64
PE_2016_1,2016,Buyout,2026-Q1,0.0,28.23,324.96
PE_2016_2,2016,Growth,2016-Q1,75.0,0.0,81.37
PE_2016_2,2016,Growth,2016-Q2,75.0,0.0,166.25
PE_2016_2,2016,Growth,2016-Q3,75.0,0.0,250.18
PE_2016_2,2016,Growth,2016-Q4,75.0,0.0,304.1
PE_2016_2,2016,Growth,2017-Q1,75.0,0.0,387.44
PE_2016_2,2016,Growth,2017-Q2,75.0,0.0,461.87
PE_2016_2,2016,Growth,2017-Q3,75.0,0.0,505.13
PE_2016_2,2016,Growth,2017-Q4,75.0,0.0,632.63
PE_2016_2,2016,Growth,2018-Q1,62.5,0.0,660.88
PE_2016_2,2016,Growth,2018-Q2,62.5,0.0,787.66
PE_2016_2,2016,Growth,2018-Q3,62.5,0.0,834.32
PE_2016_2,2016,Growth,2018-Q4,62.5,0.0,949.75
PE_2016_2,2016,Growth,2019-Q1,37.5,0.0,929.19
PE_2016_2,2016,Growth,2019-Q2,37.5,0.0,943.36
PE_2016_2,2016,Growth,2019-Q3,37.5,0.0,861.87
PE_2016_2,2016,Growth,2019-Q4,37.5,0.0,929.72
PE_2016_2,2016,Growth,2020-Q1,0.0,10.38,1041.23
PE_2016_2,2016,Growth,2020-Q2,0.0,10.38,1064.94
PE_2016_2,2016,Growth,2020-Q3,0.0,10.38,1107.91
PE_2016_2,2016,Growth,2020-Q4,0.0,10.38,1227.05
PE_2016_2,2016,Growth,2021-Q1,0.0,28.23,1263.66
PE_2016_2,2016,Growth,2021-Q2,0.0,28.23,1301.5
PE_2016_2,2016,Growth,2021-Q3,0.0,28.23,1216.15
PE_2016_2,2016,Growth,2021-Q4,0.0,28.23,1222.63
PE_2016_2,2016,Growth,2022-Q1,0.0,54.98,1206.64
PE_2016_2,2016,Growth,2022-Q2,0.0,54.98,1255.79
PE_2016_2,2016,Growth,2022-Q3,0.0,54.98,1312.46
PE_2016_2,2016,Growth,2022-Q4,0.0,54.98,1357.0
PE_2016_2,2016,Growth,2023-Q1,0.0,76.74,1300.21
PE_2016_2,2016,Growth,2023-Q2,0.0,76.74,1282.01
PE_2016_2,2016,Growth,2023-Q3,0.0,76.74,1336.07
PE_2016_2,2016,Growth,2023-Q4,0.0,76.74,1313.87
PE_2016_2,2016,Growth,2024-Q1,0.0,76.74,1228.95
PE_2016_2,2016,Growth,2024-Q2,0.0,76.74,1102.23
PE_2016_2,2016,Growth,2024-Q3,0.0,76.74,1174.83
PE_2016_2,2016,Growth,2024-Q4,0.0,76.74,1158.36
PE_2016_2,2016,Growth,2025-Q1,0.0,54.98,1132.92
PE_2016_2,2016,Growth,2025-Q2,0.0,54.98,1195.13
PE_2016_2,2016,Growth,2025-Q3,0.0,54.98,1271.2
PE_2016_2,2016,Growth,2025-Q4,0.0,54.98,1269.27
PE_2016_2,2016,Growth,2026-Q1,0.0,28.23,1231.67
PE_2016_3,2016,Secondary,2016-Q1,75.0,0.0,71.0
PE_2016_3,2016,Secondary,2016-Q2,75.0,0.0,138.49
PE_2016_3,2016,Secondary,2016-Q3,75.0,0.0,220.96
PE_2016_3,2016,Secondary,2016-Q4,75.0,0.0,282.0
PE_2016_3,2016,Secondary,2017-Q1,75.0,0.0,387.91
PE_2016_3,2016,Secondary,2017-Q2,75.0,0.0,470.15
PE_2016_3,2016,Secondary,2017-Q3,75.0,0.0,581.73
PE_2016_3,2016,Secondary,2017-Q4,75.0,0.0,642.77
PE_2016_3,2016,Secondary,2018-Q1,62.5,0.0,701.46
PE_2016_3,2016,Secondary,2018-Q2,62.5,0.0,805.77
PE_2016_3,2016,Secondary,2018-Q3,62.5,0.0,850.78
PE_2016_3,2016,Secondary,2018-Q4,62.5,0.0,995.52
PE_2016_3,2016,Secondary,2019-Q1,37.5,0.0,1082.11
PE_2016_3,2016,Secondary,2019-Q2,37.5,0.0,1053.15
PE_2016_3,2016,Secondary,2019-Q3,37.5,0.0,1239.26
PE_2016_3,2016,Secondary,2019-Q4,37.5,0.0,1325.26
PE_2016_3,2016,Secondary,2020-Q1,0.0,10.38,1451.6
PE_2016_3,2016,Secondary,2020-Q2,0.0,10.38,1500.07
PE_2016_3,2016,Secondary,2020-Q3,0.0,10.38,1581.23
PE_2016_3,2016,Secondary,2020-Q4,0.0,10.38,1746.97
PE_2016_3,2016,Secondary,2021-Q1,0.0,28.23,1747.44
PE_2016_3,2016,Secondary,2021-Q2,0.0,28.23,1694.35
PE_2016_3,2016,Secondary,2021-Q3,0.0,28.23,1653.5
PE_2016_3,2016,Secondary,2021-Q4,0.0,28.23,1580.85
PE_2016_3,2016,Secondary,2022-Q1,0.0,54.98,1561.23
PE_2016_3,2016,Secondary,2022-Q2,0.0,54.98,1498.11
PE_2016_3,2016,Secondary,2022-Q3,0.0,54.98,1502.41
PE_2016_3,2016,Secondary,2022-Q4,0.0,54.98,1337.2
PE_2016_3,2016,Secondary,2023-Q1,0.0,76.74,1397.95
PE_2016_3,2016,Secondary,2023-Q2,0.0,76.74,1301.62
PE_2016_3,2016,Secondary,2023-Q3,0.0,76.74,1239.12
PE_2016_3,2016,Secondary,2023-Q4,0.0,76.74,1120.59
PE_2016_3,2016,Secondary,2024-Q1,0.0,76.74,1115.13
PE_2016_3,2016,Secondary,2024-Q2,0.0,76.74,1099.21
PE_2016_3,2016,Secondary,2024-Q3,0.0,76.74,992.61
PE_2016_3,2016,Secondary,2024-Q4,0.0,76.74,917.65
PE_2016_3,2016,Secondary,2025-Q1,0.0,54.98,893.49
PE_2016_3,2016,Secondary,2025-Q2,0.0,54.98,885.67
PE_2016_3,2016,Secondary,2025-Q3,0.0,54.98,870.26
PE_2016_3,2016,Secondary,2025-Q4,0.0,54.98,853.33
PE_2016_3,2016,Secondary,2026-Q1,0.0,28.23,841.68
PE_2017_1,2017,Buyout,2017-Q1,75.0,0.0,75.2
PE_2017_1,2017,Buyout,2017-Q2,75.0,0.0,156.82
PE_2017_1,2017,Buyout,2017-Q3,75.0,0.0,231.18
PE_2017_1,2017,Buyout,2017-Q4,75.0,0.0,308.9
PE_2017_1,2017,Buyout,2018-Q1,75.0,0.0,363.17
PE_2017_1,2017,Buyout,2018-Q2,75.0,0.0,450.67
PE_2017_1,2017,Buyout,2018-Q3,75.0,0.0,525.19
PE_2017_1,2017,Buyout,2018-Q4,75.0,0.0,631.49
PE_2017_1,2017,Buyout,2019-Q1,62.5,0.0,726.68
PE_2017_1,2017,Buyout,2019-Q2,62.5,0.0,756.05
PE_2017_1,2017,Buyout,2019-Q3,62.5,0.0,851.62
PE_2017_1,2017,Buyout,2019-Q4,62.5,0.0,940.76
PE_2017_1,2017,Buyout,2020-Q1,37.5,0.0,1018.25
PE_2017_1,2017,Buyout,2020-Q2,37.5,0.0,1121.95
PE_2017_1,2017,Buyout,2020-Q3,37.5,0.0,1205.75
PE_2017_1,2017,Buyout,2020-Q4,37.5,0.0,1209.42
PE_2017_1,2017,Buyout,2021-Q1,0.0,10.38,1176.31
PE_2017_1,2017,Buyout,2021-Q2,0.0,10.38,1184.14
PE_2017_1,2017,Buyout,2021-Q3,0.0,10.38,1251.56
PE_2017_1,2017,Buyout,2021-Q4,0.0,10.38,1284.5
PE_2017_1,2017,Buyout,2022-Q1,0.0,28.23,1369.77
PE_2017_1,2017,Buyout,2022-Q2,0.0,28.23,1373.34
PE_2017_1,2017,Buyout,2022-Q3,0.0,28.23,1475.89
PE_2017_1,2017,Buyout,2022-Q4,0.0,28.23,1571.7
PE_2017_1,2017,Buyout,2023-Q1,0.0,54.98,1553.72
PE_2017_1,2017,Buyout,2023-Q2,0.0,54.98,1568.53
PE_2017_1,2017,Buyout,2023-Q3,0.0,54.98,1569.38
PE_2017_1,2017,Buyout,2023-Q4,0.0,54.98,1592.85
PE_2017_1,2017,Buyout,2024-Q1,0.0,76.74,1644.75
PE_2017_1,2017,Buyout,2024-Q2,0.0,76.74,1563.68
PE_2017_1,2017,Buyout,2024-Q3,0.0,76.74,1420.3
PE_2017_1,2017,Buyout,2024-Q4,0.0,76.74,1473.94
PE_2017_1,2017,Buyout,2025-Q1,0.0,76.74,1447.51
PE_2017_1,2017,Buyout,2025-Q2,0.0,76.74,1410.77
PE_2017_1,2017,Buyout,2025-Q3,0.0,76.74,1382.87
PE_2017_1,2017,Buyout,2025-Q4,0.0,76.74,1436.33
PE_2017_1,2017,Buyout,2026-Q1,0.0,54.98,1457.83
PE_2017_1,2017,Buyout,2026-Q2,0.0,54.98,1387.88
PE_2017_1,2017,Buyout,2026-Q3,0.0,54.98,1493.45
PE_2017_1,2017,Buyout,2026-Q4,0.0,54.98,1370.84
PE_2017_1,2017,Buyout,2027-Q1,0.0,28.23,1335.68
PE_2017_2,2017,Growth,2017-Q1,75.0,0.0,76.33
PE_2017_2,2017,Growth,2017-Q2,75.0,0.0,153.8
PE_2017_2,2017,Growth,2017-Q3,75.0,0.0,249.99
PE_2017_2,2017,Growth,2017-Q4,75.0,0.0,341.26
PE_2017_2,2017,Growth,2018-Q1,75.0,0.0,392.56
PE_2017_2,2017,Growth,2018-Q2,75.0,0.0,503.21
PE_2017_2,2017,Growth,2018-Q3,75.0,0.0,588.24
PE_2017_2,2017,Growth,2018-Q4,75.0,0.0,683.58
PE_2017_2,2017,Growth,2019-Q1,62.5,0.0,626.85
PE_2017_2,2017,Growth,2019-Q2,62.5,0.0,702.2
PE_2017_2,2017,Growth,2019-Q3,62.5,0.0,789.82
PE_2017_2,2017,Growth,2019-Q4,62.5,0.0,911.11
PE_2017_2,2017,Growth,2020-Q1,37.5,0.0,994.21
PE_2017_2,2017,Growth,2020-Q2,37.5,0.0,961.45
PE_2017_2,2017,Growth,2020-Q3,37.5,0.0,1070.26
PE_2017_2,2017,Growth,2020-Q4,37.5,0.0,1129.83
PE_2017_2,2017,Growth,2021-Q1,0.0,10.38,1059.8
PE_2017_2,2017,Growth,2021-Q2,0.0,10.38,1218.06
PE_2017_2,2017,Growth,2021-Q3,0.0,10.38,1304.12
PE_2017_2,2017,Growth,2021-Q4,0.0,10.38,1194.03
PE_2017_2,2017,Growth,2022-Q1,0.0,28.23,1213.46
PE_2017_2,2017,Growth,2022-Q2,0.0,28.23,1137.54
PE_2017_2,2017,Growth,2022-Q3,0.0,28.23,1168.53
PE_2017_2,2017,Growth,2022-Q4,0.0,28.23,1147.66
PE_2017_2,2017,Growth,2023-Q1,0.0,54.98,1085.13
PE_2017_2,2017,Growth,2023-Q2,0.0,54.98,1111.94
PE_2017_2,2017,Growth,2023-Q3,0.0,54.98,1010.13
PE_2017_2,2017,Growth,2023-Q4,0.0,54.98,941.7
PE_2017_2,2017,Growth,2024-Q1,0.0,76.74,959.01
PE_2017_2,2017,Growth,2024-Q2,0.0,76.74,986.76
PE_2017_2,2017,Growth,2024-Q3,0.0,76.74,980.3
PE_2017_2,2017,Growth,2024-Q4,0.0,76.74,1001.24
PE_2017_2,2017,Growth,2025-Q1,0.0,76.74,777.27
PE_2017_2,2017,Growth,2025-Q2,0.0,76.74,780.44
PE_2017_2,2017,Growth,2025-Q3,0.0,76.74,730.87
PE_2017_2,2017,Growth,2025-Q4,0.0,76.74,671.42
PE_2017_2,2017,Growth,2026-Q1,0.0,54.98,617.56
PE_2017_2,2017,Growth,2026-Q2,0.0,54.98,554.31
PE_2017_2,2017,Growth,2026-Q3,0.0,54.98,532.97
PE_2017_2,2017,Growth,2026-Q4,0.0,54.98,496.58
PE_2017_2,2017,Growth,2027-Q1,0.0,28.23,474.4
PE_2017_3,2017,Secondary,2017-Q1,75.0,0.0,79.97
PE_2017_3,2017,Secondary,2017-Q2,75.0,0.0,159.45
PE_2017_3,2017,Secondary,2017-Q3,75.0,0.0,233.51
PE_2017_3,2017,Secondary,2017-Q4,75.0,0.0,305.36
PE_2017_3,2017,Secondary,2018-Q1,75.0,0.0,443.05
PE_2017_3,2017,Secondary,2018-Q2,75.0,0.0,442.79
PE_2017_3,2017,Secondary,2018-Q3,75.0,0.0,523.55
PE_2017_3,2017,Secondary,2018-Q4,75.0,0.0,632.3
PE_2017_3,2017,Secondary,2019-Q1,62.5,0.0,681.37
PE_2017_3,2017,Secondary,2019-Q2,62.5,0.0,730.03
PE_2017_3,2017,Secondary,2019-Q3,62.5,0.0,758.0
PE_2017_3,2017,Secondary,2019-Q4,62.5,0.0,877.56
PE_2017_3,2017,Secondary,2020-Q1,37.5,0.0,977.13
PE_2017_3,2017,Secondary,2020-Q2,37.5,0.0,1071.86
PE_2017_3,2017,Secondary,2020-Q3,37.5,0.0,1146.58
PE_2017_3,2017,Secondary,2020-Q4,37.5,0.0,1221.73
PE_2017_3,2017,Secondary,2021-Q1,0.0,10.38,1304.33
PE_2017_3,2017,Secondary,2021-Q2,0.0,10.38,1291.96
PE_2017_3,2017,Secondary,2021-Q3,0.0,10.38,1321.32
PE_2017_3,2017,Secondary,2021-Q4,0.0,10.38,1485.5
PE_2017_3,2017,Secondary,2022-Q1,0.0,28.23,1560.91
PE_2017_3,2017,Secondary,2022-Q2,0.0,28.23,1539.8
PE_2017_3,2017,Secondary,2022-Q3,0.0,28.23,1548.55
PE_2017_3,2017,Secondary,2022-Q4,0.0,28.23,1678.27
PE_2017_3,2017,Secondary,2023-Q1,0.0,54.98,1551.65
PE_2017_3,2017,Secondary,2023-Q2,0.0,54.98,1526.04
PE_2017_3,2017,Secondary,2023-Q3,0.0,54.98,1300.65
PE_2017_3,2017,Secondary,2023-Q4,0.0,54.98,1372.97
PE_2017_3,2017,Secondary,2024-Q1,0.0,76.74,1351.93
PE_2017_3,2017,Secondary,2024-Q2,0.0,76.74,1323.04
PE_2017_3,2017,Secondary,2024-Q3,0.0,76.74,1169.98
PE_2017_3,2017,Secondary,2024-Q4,0.0,76.74,1020.53
PE_2017_3,2017,Secondary,2025-Q1,0.0,76.74,928.85
PE_2017_3,2017,Secondary,2025-Q2,0.0,76.74,895.72
PE_2017_3,2017,Secondary,2025-Q3,0.0,76.74,804.48
PE_2017_3,2017,Secondary,2025-Q4,0.0,76.74,747.62
PE_2017_3,2017,Secondary,2026-Q1,0.0,54.98,711.64
PE_2017_3,2017,Secondary,2026-Q2,0.0,54.98,603.28
PE_2017_3,2017,Secondary,2026-Q3,0.0,54.98,588.02
PE_2017_3,2017,Secondary,2026-Q4,0.0,54.98,589.44
PE_2017_3,2017,Secondary,2027-Q1,0.0,28.23,593.98
PE_2018_1,2018,Buyout,2018-Q1,75.0,0.0,76.89
PE_2018_1,2018,Buyout,2018-Q2,75.0,0.0,136.9
PE_2018_1,2018,Buyout,2018-Q3,75.0,0.0,224.26
PE_2018_1,2018,Buyout,2018-Q4,75.0,0.0,311.33
PE_2018_1,2018,Buyout,2019-Q1,75.0,0.0,413.52
PE_2018_1,2018,Buyout,2019-Q2,75.0,0.0,497.34
PE_2018_1,2018,Buyout,2019-Q3,75.0,0.0,555.33
PE_2018_1,2018,Buyout,2019-Q4,75.0,0.0,680.03
PE_2018_1,2018,Buyout,2020-Q1,62.5,0.0,717.01
PE_2018_1,2018,Buyout,2020-Q2,62.5,0.0,800.28
PE_2018_1,2018,Buyout,2020-Q3,62.5,0.0,899.78
PE_2018_1,2018,Buyout,2020-Q4,62.5,0.0,1001.74
PE_2018_1,2018,Buyout,2021-Q1,37.5,0.0,914.51
PE_2018_1,2018,Buyout,2021-Q2,37.5,0.0,973.98
PE_2018_1,2018,Buyout,2021-Q3,37.5,0.0,1029.02
PE_2018_1,2018,Buyout,2021-Q4,37.5,0.0,1021.95
PE_2018_1,2018,Buyout,2022-Q1,0.0,10.38,1075.99
PE_2018_1,2018,Buyout,2022-Q2,0.0,10.38,1010.07
PE_2018_1,2018,Buyout,2022-Q3,0.0,10.38,995.69
PE_2018_1,2018,Buyout,2022-Q4,0.0,10.38,943.08
PE_2018_1,2018,Buyout,2023-Q1,0.0,28.23,993.7
PE_2018_1,2018,Buyout,2023-Q2,0.0,28.23,985.01
PE_2018_1,2018,Buyout,2023-Q3,0.0,28.23,962.43
PE_2018_1,2018,Buyout,2023-Q4,0.0,28.23,856.97
PE_2018_1,2018,Buyout,2024-Q1,0.0,54.98,830.99
PE_2018_1,2018,Buyout,2024-Q2,0.0,54.98,791.71
PE_2018_1,2018,Buyout,2024-Q3,0.0,54.98,722.84
PE_2018_1,2018,Buyout,2024-Q4,0.0,54.98,694.01
PE_2018_1,2018,Buyout,2025-Q1,0.0,76.74,625.09
PE_2018_1,2018,Buyout,2025-Q2,0.0,76.74,599.86
PE_2018_1,2018,Buyout,2025-Q3,0.0,76.74,568.98
PE_2018_1,2018,Buyout,2025-Q4,0.0,76.74,496.78
PE_2018_1,2018,Buyout,2026-Q1,0.0,76.74,494.18
PE_2018_1,2018,Buyout,2026-Q2,0.0,76.74,443.49
PE_2018_1,2018,Buyout,2026-Q3,0.0,76.74,374.18
PE_2018_1,2018,Buyout,2026-Q4,0.0,76.74,308.34
PE_2018_1,2018,Buyout,2027-Q1,0.0,54.98,244.31
PE_2018_1,2018,Buyout,2027-Q2,0.0,54.98,199.98
PE_2018_1,2018,Buyout,2027-Q3,0.0,54.98,135.07
PE_2018_1,2018,Buyout,2027-Q4,0.0,54.98,84.25
PE_2018_1,2018,Buyout,2028-Q1,0.0,28.23,65.78
PE_2018_2,2018,Growth,2018-Q1,75.0,0.0,72.83
PE_2018_2,2018,Growth,2018-Q2,75.0,0.0,141.91
PE_2018_2,2018,Growth,2018-Q3,75.0,0.0,252.68
